movieId,title,genres,tmdbId,overview,poster_path,release_date,vote_average,tmdb_genres
2412,Rocky V (1990),Action|Drama,1375.0,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",/qCARerjCFZOEeLiVdomhwRYlDSn.jpg,1990-11-16,5.772,['Drama']
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,15196.0,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",/aRxbYOYHS8T73nzR8hsLousoplR.jpg,1985-12-13,7.205,"['Comedy', 'Thriller', 'Crime', 'Mystery']"
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,11904.0,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",/aOxVYvQoAfNSns4hW5Ah55GBzgq.jpg,1985-12-04,6.742,"['Mystery', 'Adventure', 'Thriller']"
2415,Violets Are Blue... (1986),Drama|Romance,215875.0,"After fifteen years of traveling around the world, Gussie, a famous photographer, returns to the Maryland coastal resort where she grew up. She meets her high school sweetheart, Henry, who is now married and running the local newspaper he inherited from his father. An awkward and tension-filled romance ensues.",/pOmri5BgiLGc0jieg0JhHjSWPDG.jpg,1986-04-04,4.8,"['Drama', 'Romance']"
2416,Back to School (1986),Comedy,15596.0,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",/bIQH3dptGaMBtwos7j9lEHt65BV.jpg,1986-06-13,6.342,['Comedy']
2417,Heartburn (1986),Comedy|Drama,13818.0,"She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship heartburn, nothing will.",/pF1uPAi9TWRSRLf9SHfIDQle2NK.jpg,1986-07-25,6.0,"['Comedy', 'Drama', 'Romance']"
2418,Nothing in Common (1986),Comedy,29968.0,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,/m2G6Idl1CKJwOt8aFsnJk08sfDP.jpg,1986-07-29,5.8,"['Drama', 'Comedy', 'Romance']"
2419,Extremities (1986),Drama|Thriller,44326.0,"A woman escapes from the man who is about to rape her, but leaves her purse behind. Afraid that her attacker might come after her, she goes to the police, but with no proof of the incident, they can do nothing. In fact, the man does use the information in her bag and comes to her apartment with the intent of rape, but she sprays him in the face with insect repellent, and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him, or to kill him.",/AnzuqWIL840oE2vgtW81q1p1CAL.jpg,1986-08-22,6.1,"['Thriller', 'Drama']"
2420,"Karate Kid, The (1984)",Drama,1885.0,"New Jersey teen Daniel LaRusso moves to Los Angeles with his mother, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of thugs, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.",/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg,1984-06-22,7.216,"['Action', 'Drama']"
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,8856.0,"Summoned by his dying father, Miyagi returns to his homeland of Okinawa, with Daniel, after a 40-year exile. There he must confront Yukie, the love of his youth, and Sato, his former best friend turned vengeful rival. Sato is bent on a fight to the death, even if it means the destruction of their village. Daniel finds his own love in Yukia's niece, Kumiko, and his own enemy in Sato's nephew, the vicious Chozen. Now, far away from the tournaments, cheering crowds and safety of home, Daniel will face his greatest challenge ever when the cost of honor is life itself.",/k0OwgRR6PNu7h3SiqpCbRdZWNaG.jpg,1986-06-18,6.331,"['Adventure', 'Drama', 'Action', 'Romance', 'Family']"
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,10495.0,"Despondent over the closing of his karate school, Cobra Kai teacher John Kreese joins a ruthless businessman and martial artist to get revenge on Daniel and Mr. Miyagi.",/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg,1989-06-16,5.926,"['Action', 'Family', 'Drama', 'Adventure']"
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,5825.0,"It's Christmastime, and the Griswolds are preparing for a family seasonal celebration. But things never run smoothly for Clark, his wife Ellen, and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going, knowing that his Christmas bonus is due soon.",/oat42hUw8XzKYUmfy0YLAxYd484.jpg,1989-11-30,7.235,['Comedy']
2424,You've Got Mail (1998),Comedy|Romance,9489.0,Book superstore magnate Joe Fox and independent book shop owner Kathleen Kelly fall in love in the anonymity of the Internet—both blissfully unaware that he's trying to put her out of business.,/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg,1998-12-18,6.701,"['Comedy', 'Romance']"
2425,"General, The (1998)",Crime,16885.0,"The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the I.R.A., the U.V.F., and members of his own team.",/3UUR2Evm2JtC2odd2UMYgs9Yi1x.jpg,1998-05-01,6.694,"['Crime', 'Drama']"
2427,"Thin Red Line, The (1998)",Action|Drama|War,8741.0,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.",/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg,1998-12-23,7.444,"['Drama', 'History', 'War']"
2428,"Faculty, The (1998)",Horror|Sci-Fi,9276.0,"When some very creepy things start happening around school, the kids at Herrington High make the chilling discovery that confirms their worst suspicions: their teachers really are from another planet!",/5XetJwmAiDC0EtH23NIXaqFn3Wl.jpg,1998-12-25,6.563,"['Horror', 'Science Fiction']"
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,9822.0,"As a child living in Africa, Jill Young saw her mother killed while protecting wild gorillas from poachers led by Andrei Strasser. Now an adult, Jill cares for an orphaned gorilla named Joe -- who, due to a genetic anomaly, is 15 feet tall. When Gregg O'Hara arrives from California and sees the animal, he convinces Jill that Joe would be safest at his wildlife refuge. But Strasser follows them to the U.S., intent on capturing Joe for himself.",/93oAWBl6UIEmeknmRKbUkVq4cKl.jpg,1998-12-25,6.3,"['Adventure', 'Family', 'Action', 'Fantasy']"
2430,Mighty Joe Young (1949),Adventure|Children|Drama,39314.0,"A young woman, Jill Young, grew up on her father's ranch in Africa, raising a large gorilla named Joe from an infant. Years later, she brings him to Hollywood to become a star.",/tTTS9Bi7JReyGpCKyDuyZNSLTT4.jpg,1949-07-13,6.4,"['Adventure', 'Fantasy', 'Drama', 'Action']"
2431,Patch Adams (1998),Comedy|Drama,10312.0,"The true story of Dr. Hunter ""Patch"" Adams, who in the 1970s found that humor is the best medicine, and was willing to do just anything to make his patients laugh—even if it meant risking his own career.",/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg,1998-12-25,7.308,"['Comedy', 'Drama']"
2432,Stepmom (1998),Drama,9441.0,"Jackie is a divorced mother of two. Isabel is the career minded girlfriend of Jackie’s ex-husband Luke, forced into the role of unwelcome stepmother to their children. But when Jackie discovers she is ill, both women realise they must put aside their differences to find a common ground and celebrate life to the fullest, while they have the chance.",/wMPv2Yz6QDzv6YhSbaqM48Medl1.jpg,1998-12-25,7.1,"['Drama', 'Romance', 'Comedy']"
2433,"Civil Action, A (1998)",Drama,9422.0,"Jan Schlickmann is a cynical lawyer who goes out to 'get rid of' a case, only to find out it is potentially worth millions. The case becomes his obsession, to the extent that he is willing to give up everything—including his career and his clients' goals—in order to continue the case against all odds.",/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg,1998-12-25,6.47,['Drama']
2435,Hurlyburly (1998),Drama,24525.0,A group of actors and their casting agents try to find a direction in their lives whilst coming to terms with their personal problems and relationship conflicts.,/wg7GBXBALHQ0tjmyMiwu5gcDss9.jpg,1998-12-25,5.5,"['Comedy', 'Drama']"
2436,Tea with Mussolini (1999),Comedy|Drama|War,10368.0,"In 1930s fascist Italy, adolescent Luca just lost his mother. His father, a callous businessman, sends him to be taken care of by British expatriate Mary Wallace. Mary and her cultured friends - including artist Arabella, young widow Elsa, and archaeologist Georgie - keep a watchful eye over the boy. But the women's cultivated lives take a dramatic turn when Allied forces declare war on Mussolini.",/i3rAPxhhDjqsL1rZJM57pyR7xFW.jpg,1999-03-25,6.426,"['Comedy', 'Drama', 'War']"
2439,Affliction (1997),Drama,31662.0,A small town policeman must investigate a suspicious hunting accident. The investigation and other events result in him slowly disintegrating mentally.,/hNu8ePwoRyXDQxhLY4iurCVXAQs.jpg,1998-02-12,6.3,"['Crime', 'Drama', 'Mystery', 'Thriller']"
2442,Hilary and Jackie (1998),Drama,46992.0,"The tragic story of world-renowned cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi.",/aE2NJH2sllQTmbpN6laKuM7NXYy.jpg,1998-12-30,6.5,"['Drama', 'Music']"
2443,Playing by Heart (1998),Drama|Romance,825.0,"In a vibrant tapestry of love and longing, nine interconnected souls navigate romance and heartbreak in L.A., where passions collide and truths unfold, revealing that the heart's desires often lead us where we least expect.",/3neHR1oPnC0OpcYhLn0TEdSHoEp.jpg,1998-12-30,6.6,"['Comedy', 'Drama', 'Romance']"
2445,At First Sight (1999),Drama,15556.0,A blind man has an operation to regain his sight at the urging of his girlfriend and must deal with the changes to his life.,/9nylrKj8zWxTor9BCy3umv6WHZe.jpg,1999-01-15,6.0,"['Drama', 'Romance']"
2446,In Dreams (1999),Horror|Thriller,28902.0,"A suburban housewife learns that she has psychic connections to a serial killer, and can predict this person's motives through her dreams.",/q3Q00fCgeZGjAYaiwbfTMuIrUb0.jpg,1999-01-15,5.5,"['Mystery', 'Thriller', 'Horror']"
2447,Varsity Blues (1999),Comedy|Drama,14709.0,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",/g2jX2Xmx7drbc6J9MLJEBghR7Mg.jpg,1999-01-15,6.129,"['Comedy', 'Drama', 'Romance']"
2448,Virus (1999),Horror|Sci-Fi,9423.0,"When the crew of an American tugboat boards an abandoned Russian research vessel, the alien life form aboard regards them as a virus which must be destroyed.",/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,1999-01-14,5.4,"['Horror', 'Action', 'Science Fiction']"
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,10658.0,"A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar-smoking drake, Howard, from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet, but then a much less friendly being arrives through the beam...",/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg,1986-08-01,5.426,"['Fantasy', 'Comedy', 'Action', 'Adventure', 'Romance', 'Science Fiction']"
2451,"Gate, The (1987)",Horror,6917.0,"Three young children accidentally release a horde of nasty, pint-sized demons from a hole in a suburban backyard. What follows is a classic battle between good and evil as the three kids struggle to overcome a nightmarish hell that is literally taking over the Earth.",/ik7AfGWpwKnjaQeth3LZqrqzvfB.jpg,1987-04-21,6.1,"['Horror', 'Fantasy']"
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,24086.0,"Milly and Louis, and their recently-widowed mom, Charlene, move to a new neighborhood. Once there, they all deal with a variety of personal problems, but Milly finds a friend in Eric, her autistic next door neighbor. Eric has a fascination with flight, and as the story progresses, he exerts an enthralling force of change on all those around him.",/eYOc7glRhPhyTDKZ05FuT1IdVzj.jpg,1986-08-15,6.3,"['Drama', 'Family', 'Fantasy']"
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,11815.0,"Industrialist François Delambre is called late at night by his sister-in-law, Helene, who tells him that she has just killed her husband. Reluctant at first, she eventually explains to the police that he invented a matter transportation apparatus and, while experimenting on himself, a fly entered the chamber.",/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg,1958-07-16,7.0,"['Science Fiction', 'Horror', 'Drama']"
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,9426.0,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg,1986-08-15,7.428,"['Horror', 'Science Fiction']"
2456,"Fly II, The (1989)",Horror|Sci-Fi,10344.0,"Martin Brundle, born of the human/fly, is adopted by his father's place of employment (Bartok Inc.) while the employees simply wait for his mutant chromosomes to come out of their dormant state.",/gORksEPahEgO409HYJOZlNVyEpe.jpg,1989-02-10,5.692,"['Horror', 'Science Fiction']"
2457,Running Scared (1986),Action|Comedy,15698.0,Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,/nSiRjhc7aTVPonXAhmTZAPqd2jT.jpg,1986-06-27,6.057,"['Comedy', 'Crime', 'Thriller']"
2458,Armed and Dangerous (1986),Comedy|Crime,2620.0,"After policeman Frank Dooley is framed for theft and loses his job on the force, he joins a security guard agency and teams up with inept former defense lawyer Norman Kane. When the two botch a job guarding a local warehouse, they begin to uncover corruption within the company and their union.",/28SqYDrMyF5EqXfSmRgoqdYzNz5.jpg,1986-08-15,5.7,"['Action', 'Comedy', 'Crime']"
2459,"Texas Chainsaw Massacre, The (1974)",Horror,30497.0,"Five friends head out to rural Texas to visit the grave of a grandfather. On the way, they stumble across what appears to be a deserted house, only to discover something sinister within. Something armed with a chainsaw.",/mpgkRPH1GNkMCgdPk2OMyHzAks7.jpg,1974-10-11,7.3,['Horror']
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,16337.0,A radio host is victimised by the notorious cannibal family while a former Texas Marshal hunts them.,/cO1Dvg7k87lHSPOdumn3ddJEKdX.jpg,1986-08-22,5.649,"['Horror', 'Comedy', 'Thriller']"
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,16780.0,"A group of teenagers get into a car crash in the Texas woods on prom night, and then wander into an old farmhouse that is home to Leatherface and his insane family of cannibalistic psychopaths.",/e1ikqofvLBddrZJ73IjmJWhUYus.jpg,1995-09-22,4.559,"['Horror', 'Comedy', 'Thriller']"
2463,Ruthless People (1986),Comedy,12151.0,"Sam Stone hates his wife Barbara so much that he wants her dead. He's ecstatic when she's taken by a duo of kidnappers who want $500,000 ransom in exchange for her life. Fully intending to ignore every one of the kidnappers' demands in the hopes that they do him a favor and murder her for him, the two confused kidnappers have to figure out how they're going get their money, and what they're going to do with the overbearing Barbara.",/fA3f8bsXoVbIALq4EdiAwptF1ws.jpg,1986-06-26,6.57,['Comedy']
2465,Deadly Friend (1986),Horror,33278.0,"When tragedy strikes his remarkable robot and the beautiful girl next door, lonely teenage genius Paul tries to save them by pushing technology beyond its known limits into a terrifying new realm.",/24X1pdzeU9x2QCVDu957tpUA0kp.jpg,1986-10-10,6.2,"['Horror', 'Science Fiction']"
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,192.0,"14th-century Franciscan monk William of Baskerville and his young novice arrive at a conference to find that several monks have been murdered under mysterious circumstances. To solve the crimes, William must rise up against the Church's authority and fight the shadowy conspiracy of monastery monks using only his intelligence; which is considerable.",/d6dlbTBb3N7nXDz7tQslDJs2jgv.jpg,1986-09-24,7.495,"['Drama', 'Thriller', 'Mystery']"
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,10945.0,"Terry works for a bank, and uses computers to communicate with clients all over the world. One day, she gets a strange coded message from an unknown source. After decoding the message, Terry becomes embroiled in an espionage ring. People are killed, and Terry is chased. Throughout, she remains in contact with this mysterious person, who needs Terry's help save his life.",/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg,1986-10-09,6.1,"['Romance', 'Comedy', 'Thriller']"
2469,Peggy Sue Got Married (1986),Comedy|Drama,10013.0,"At her 25th high school reunion, Peggy Sue faints and awakens in 1960—back in her senior year, before her marriage and all her regrets. Given a second chance to relive her youth, she must decide whether to change the choices that shaped her life or embrace the past that made her who she is.",/tfuQcvQmURiMqB2VPwytU3cPpEm.jpg,1986-10-10,6.112,"['Comedy', 'Drama', 'Fantasy']"
2470,Crocodile Dundee (1986),Adventure|Comedy,9671.0,"When a New York reporter plucks crocodile hunter Mick Dundee from the Australian Outback for a visit to the Big Apple, it's a clash of cultures and a recipe for good-natured comedy as naïve Dundee negotiates the concrete jungle. He proves that his instincts are quite useful in the city and adeptly handles everything from wily muggers to high-society snoots without breaking a sweat.",/pduPduL1ub5kok3lPYT15ryC9L6.jpg,1986-09-26,6.4,"['Adventure', 'Comedy']"
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,9396.0,Australian outback expert protects his New York love from gangsters who've followed her down under.,/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg,1988-05-19,5.9,"['Adventure', 'Comedy']"
2472,Tough Guys (1986),Comedy,11038.0,"Harry Doyle and Archie Lang are two old-time train robbers, who held up a train in 1956 and have been incarcerated for thirty years. After serving their time, they are released from jail and have to adjust to a new life of freedom. and soon realize that they still have the pizzazz when, picking up their prison checks at a bank, they foil a robbery attempt.",/eDp0MPUSCeXrIziaZC65iUHISLs.jpg,1986-10-03,6.0,"['Comedy', 'Crime']"
2473,Soul Man (1986),Comedy,12278.0,"A white prospective grad student's affluent family won't pay his way through law school, so he takes tanning pills to darken his skin in order to qualify for an African-American scholarship at Harvard. He soon gets more than he bargained for, as he begins to learn what life is really like for blacks in America.",/d6jh6qiowC4QHePBgpy7Zrytbba.jpg,1986-10-24,5.2,['Comedy']
2474,"Color of Money, The (1986)",Drama,11873.0,"Former pool hustler ""Fast Eddie"" Felson decides he wants to return to the game by taking a pupil. He meets talented but green Vincent Lauria and proposes a partnership. As they tour pool halls, Eddie teaches Vincent the tricks of scamming, but he eventually grows frustrated with Vincent's showboat antics, leading to an argument and a falling-out. Eddie takes up playing again and soon crosses paths with Vincent as an opponent.",/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg,1986-10-17,6.852,['Drama']
2475,52 Pick-Up (1986),Action|Mystery|Thriller,18588.0,"Harry Mitchell is a successful Los Angeles manufacturer whose wife is running for city council. His life is turned upside down when three blackmailers confront him with a videotape of him with his young mistress and demand $100,000. Fearing that the story will hurt his wife's political campaign if he goes to the police, Harry pretends that he will pay the men, but does not follow through.",/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg,1986-11-07,6.0,"['Crime', 'Drama', 'Thriller', 'Action']"
2476,Heartbreak Ridge (1986),Action|War,10015.0,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,1986-12-05,6.885,"['War', 'Drama']"
2477,Firewalker (1986),Adventure,12715.0,A pair of adventurers try to track down an ancient Aztec/Mayan/Egyptian/Apache horde of gold.,/qFUBCOH0HxI9qRcjoG9xChfwEsk.jpg,1986-11-21,5.311,"['Action', 'Adventure', 'Comedy']"
2478,¡Three Amigos! (1986),Comedy|Western,8388.0,A trio of unemployed silent film actors are mistaken for real heroes by a small Mexican village in search of someone to stop a malevolent bandit.,/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg,1986-12-12,6.3,"['Comedy', 'Western', 'Action']"
2481,My Name Is Joe (1998),Drama|Romance,8129.0,"Two thirtysomethings, unemployed former alcoholic Joe and community health worker Sarah, start a romantic relationship in one of the toughest Glasgow neighbourhoods.",/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg,1998-05-15,7.2,['Drama']
2482,Still Crazy (1998),Comedy|Romance,1618.0,"In the 1970s, Strange Fruit were it. They lived the rock lifestyle to the max, groupies, drugs, internal tension and an ex front man dead from an overdose. Even their demise was glamorous; when lightning struck the stage during an outdoor festival. Twenty years on, these former rock gods they have now sunk deep into obscurity when the idea of a reunion tour is lodged in the head of Tony, former keyboard player of the Fruits. Tony sets out to find his former bandmates with the help of former manager Karen to see if they can recapture the magic and give themselves a second chance.",/o1k991eZm7iF8JUNiVdUZU44x5c.jpg,1998-10-30,6.8,"['Comedy', 'Music']"
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,10722.0,"When a rogue priest discovers the exact date the Antichrist will be born, he enlists a Death Metal record store clerk and a cheesy TV psychic for an urban spree of gore, sacrilege and twisted humor to prevent the Apocalypse.",/yEXhgACPIV4PmTgHT2HS3Ko2oS3.jpg,1995-10-20,7.2,"['Horror', 'Comedy', 'Action']"
2485,She's All That (1999),Comedy|Romance,10314.0,"High school hotshot Zach Siler is the envy of his peers. But his popularity declines sharply when his cheerleader girlfriend, Taylor, leaves him for sleazy reality-television star Brock Hudson. Desperate to revive his fading reputation, Siler agrees to a seemingly impossible challenge. He has six weeks to gain the trust of nerdy outcast Laney Boggs -- and help her to become the school's next prom queen.",/a0pepZNFCjggc7Na9gEwbTI1f46.jpg,1999-01-29,6.312,"['Comedy', 'Romance']"
2488,Peeping Tom (1960),Drama|Horror|Thriller,11167.0,"Loner Mark Lewis works at a film studio during the day and, at night, takes racy photographs of women. Also he's making a documentary on fear, which involves recording the reactions of victims as he murders them. He befriends Helen, the daughter of the family living in the apartment below his, and he tells her vaguely about the movie he is making.",/kM4AfLIlbcuRZ621vYjyeBFkuba.jpg,1960-04-07,7.4,"['Horror', 'Thriller', 'Drama']"
2490,Payback (1999),Action|Thriller,2112.0,"With friends like these, who needs enemies? That's the question bad guy Porter is left asking after his wife and partner steal his heist money and leave him for dead -- or so they think. Five months and an endless reservoir of bitterness later, Porter's partners and the crooked cops on his tail learn how bad payback can be.",/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg,1999-02-05,6.819,"['Action', 'Drama', 'Crime', 'Thriller']"
2491,Simply Irresistible (1999),Comedy|Romance,16172.0,"After her mother's death, mediocre chef Amanda Shelton is having trouble attracting customers to her family's restaurant. While shopping for ingredients, she is given a magical crab by mysterious Gene O'Reilly. Afterward, Amanda's dishes suddenly become excellent, inducing strong emotional reactions in everyone who eats them. Tom Bartlett, who is preparing to open his own eatery, tries her cooking and falls in love.",/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,1999-02-05,5.4,"['Comedy', 'Romance']"
2492,20 Dates (1998),Comedy|Romance,111794.0,"Myles is divorced in L.A. He wants a love life and a film career. So he decides to go on 20 dates and find true love in front of a camera, making his first feature. His patient agent, Richard, finds a $60,000 investor, the shadowy Elie. Myles starts his search, sometimes telling his date she's being filmed, sometimes not. Elie wants sex and titillation, Myles wants it ""real."" Myles regularly talks with his old film teacher, Robert McKee, who wonders if love is possible in modern life. Half-way through the 20 dates, Myles meets Elisabeth; she's everything he desires and she likes him. Can he finish the 20 dates, satisfy Elie, and complete his film without losing Elisabeth?",/79TTGQZrOAzwuWxcOy8y6k6Ldm0.jpg,1998-01-01,5.0,"['Romance', 'Comedy']"
2493,"Harmonists, The (1997)",Drama,9524.0,"Comedian Harmonists tells the story of a famous, German male sextet, five vocals and piano, the ""Comedian Harmonists"", from the day they meet first in 1927 to the day in 1934, when they become banned by the upcoming Nazis, because three of them are Jewish.",/9jUWDGEOZ6MFy9gSfYZ69KLjPLY.jpg,1997-12-25,6.7,"['Music', 'Drama']"
2494,"Last Days, The (1998)",Documentary,20595.0,"Five Jewish Hungarians, now US citizens, tell their stories: before March 1944, when Nazis began to exterminate Hungarian Jews, months in concentration camps, and visiting childhood homes more than 50 years later. An historian, a Sonderkommando, a doctor who experimented on Auschwitz prisoners, and US soldiers who were part of the liberation in April 1945.",/kWr6QDDcO2HHKqvJvgsJ1hQz4Gs.jpg,1998-10-23,7.5,"['Documentary', 'History']"
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,16306.0,"On the planet Ygam, the Draags, extremely technologically and spiritually advanced blue humanoids, consider the tiny Oms, human beings descendants of Terra's inhabitants, as ignorant animals. Those who live in slavery are treated as simple pets and used to entertain Draag children; those who live hidden in the hostile wilderness of the planet are periodically hunted and ruthlessly slaughtered as if they were vermin.",/prq0j1S0K07UjwLZLF6oMGflRUI.jpg,1973-12-01,7.628,"['Animation', 'Science Fiction']"
2496,Blast from the Past (1999),Comedy|Romance,11622.0,"Following a bomb scare in the 1960s that locked the Webers into their bomb shelter for 35 years, Adam now ventures forth into Los Angeles to obtain food and supplies for his family, and a non-mutant wife for himself.",/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,1999-02-12,6.774,"['Drama', 'Romance', 'Comedy']"
2497,Message in a Bottle (1999),Romance,10207.0,"A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg,1999-02-22,6.263,"['Romance', 'Drama']"
2498,My Favorite Martian (1999),Comedy|Sci-Fi,9849.0,"Ambitious television reporter Tim O'Hara stumbles upon a martian whose spaceship has accidentally crashed on Earth. Thinking this is his ticket to a Pulitzer Prize, Tim makes plans to expose the martian, who, posing as Tim's Uncle Martin, takes human form and has plans of his own. In fact, all of Tim's efforts to divulge the truth are systematically thwarted by the resourceful alien, who ultimately recruits Tim to help him repair his ship for a return to Mars.",/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,1999-02-11,5.6,"['Comedy', 'Family', 'Science Fiction']"
2500,Jawbreaker (1999),Comedy,18892.0,"When an exclusive clique of teenage socialites accidentally murder their best friend on the morning of her birthday, the three girls responsible conspire to hide the truth.",/7YrxXoG25hVCK4nYDHQv9YIk3Ye.jpg,1999-01-30,6.388,"['Comedy', 'Crime', 'Thriller']"
2501,October Sky (1999),Drama,13466.0,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",/umWrXCIWdcYPf764ruvMRCpG3cA.jpg,1999-02-19,7.672,"['Drama', 'History']"
2502,Office Space (1999),Comedy|Crime,1542.0,"A depressed white-collar worker tries hypnotherapy, only to find himself in a perpetual state of devil-may-care bliss that prompts him to start living by his own rules, and hatch a hapless attempt to embezzle money from his soul-killing employers.",/iEmTwOkUaLziMQCUZii5wPQBIAO.jpg,1999-02-19,7.37,['Comedy']
2503,"Apple, The (Sib) (1998)",Drama,43978.0,"After twelve years of imprisonment by their own parents, two Iranian sisters are finally released by social workers to face the outside world for the first time.",/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg,1998-05-27,6.3,['Drama']
2504,200 Cigarettes (1999),Comedy|Drama,15256.0,"In 1981 New York City, a collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses on New Years Eve.",/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg,1999-02-26,5.8,"['Comedy', 'Drama', 'Romance']"
